Id tarjeta,Fecha,Pais,Importe
228,11/10/2025,Brasil,28
500,20/8/2025,Mexico,423
48,4/10/2026,USA,327
372,27/4/2026,Francia,83
126,26/2/2024,Francia,348
485,7/11/2025,Japon,444
118,14/7/2026,USA,513
529,22/8/2025,Brasil,106
500,18/11/2023,Japon,347
23,22/9/2025,Japon,566
13,12/6/2026,Japon,316
530,23/4/2026,USA,279
112,30/10/2026,Francia,292
249,15/2/2023,USA,216
365,25/8/2026,Japon,362
496,1/5/2025,Francia,295
567,16/5/2024,Brasil,458
160,27/1/2025,Francia,113
464,4/6/2024,USA,458
213,24/8/2026,Brasil,351
243,27/1/2024,Francia,91
144,16/8/2023,Brasil,472
186,24/4/2025,Japon,280
429,31/10/2026,Japon,564
555,8/12/2026,USA,556
533,8/9/2023,Mexico,497
548,11/3/2026,USA,247
129,24/12/2023,Brasil,145
165,9/10/2025,USA,517
112,27/5/2026,USA,286
352,27/11/2025,USA,563
460,9/12/2024,Brasil,213
345,30/11/2026,Brasil,357
451,7/12/2025,Brasil,303
542,14/4/2023,USA,93
402,1/1/2025,USA,202
543,3/10/2026,Francia,96
222,28/2/2025,Francia,351
335,24/11/2023,Brasil,373
324,10/9/2026,Francia,433
217,14/5/2026,Brasil,378
343,10/1/2023,USA,402
401,4/8/2026,Japon,361
55,22/8/2023,Brasil,331
9,23/2/2024,Mexico,36
61,27/12/2025,Mexico,517
486,4/1/2023,USA,58
522,3/5/2024,Mexico,468
159,21/11/2025,Japon,219
252,29/8/2025,Brasil,242
281,6/12/2024,Francia,429
163,9/10/2024,Brasil,163
528,21/12/2026,Brasil,103
45,9/8/2024,Francia,468
502,12/7/2025,Mexico,225
464,15/7/2023,Francia,574
263,27/11/2025,USA,324
2,9/1/2026,USA,32
210,25/6/2024,Francia,296
135,26/3/2025,USA,430
33,27/6/2026,Francia,264
536,1/8/2026,USA,518
328,25/10/2026,Francia,435
534,24/3/2023,Japon,69
333,5/2/2026,Brasil,577
251,30/10/2026,USA,108
320,25/6/2026,Brasil,15
84,16/5/2025,Japon,434
577,19/8/2023,Mexico,504
4,15/6/2024,Japon,161
274,21/4/2024,Brasil,219
445,14/9/2024,Brasil,372
231,27/6/2025,Japon,52
79,4/11/2024,Japon,349
242,4/8/2024,USA,175
330,28/12/2025,USA,358
441,9/9/2025,Japon,121
542,2/7/2026,USA,515
41,17/10/2025,Japon,493
353,3/4/2023,Francia,508
317,28/7/2024,USA,131
148,12/9/2023,Brasil,412
258,26/2/2025,Brasil,208
288,6/12/2023,USA,425
47,28/9/2026,USA,67
185,23/9/2026,Francia,288
244,28/2/2025,Japon,297
290,30/11/2026,Francia,212
53,11/9/2024,USA,382
18,16/2/2023,Brasil,354
579,12/2/2026,Mexico,249
438,12/1/2026,USA,82
401,27/12/2025,Japon,163
158,10/9/2025,Francia,406
126,14/9/2024,USA,435
203,2/10/2026,USA,422
559,10/12/2024,Japon,149
290,2/1/2026,Japon,432
271,3/9/2024,Japon,368
131,30/9/2024,USA,149
218,10/8/2025,Francia,450
530,7/8/2026,Brasil,486
262,6/6/2024,Mexico,288
427,23/1/2023,Brasil,72
203,7/1/2025,Japon,82
356,16/11/2025,USA,272
25,24/8/2025,Brasil,53
185,27/8/2024,Brasil,82
393,11/6/2024,Brasil,539
510,24/1/2023,Japon,146
26,9/12/2026,Japon,419
86,1/3/2025,Mexico,382
177,4/10/2026,Francia,534
97,30/3/2026,Mexico,514
244,10/5/2025,Brasil,34
135,21/2/2024,Mexico,195
488,25/5/2026,Mexico,483
139,9/11/2023,USA,340
219,16/2/2026,Francia,79
233,30/3/2026,USA,99
433,19/2/2025,Mexico,154
558,15/12/2024,Francia,516
346,11/6/2025,USA,81
433,28/2/2023,Francia,56
49,10/9/2023,USA,371
215,3/11/2023,Mexico,306
450,19/1/2023,Japon,466
55,29/1/2024,Brasil,316
522,6/12/2026,Mexico,293
537,7/10/2023,Brasil,563
518,30/12/2023,Francia,37
336,31/12/2023,Brasil,227
144,27/8/2026,Japon,213
308,29/3/2026,Mexico,404
44,6/4/2024,Brasil,121
116,26/5/2023,Mexico,264
206,11/7/2026,Francia,439
120,31/1/2026,Francia,445
426,19/4/2023,Mexico,132
112,29/11/2024,Mexico,351
233,30/10/2025,Japon,491
306,29/8/2025,USA,332
95,5/2/2025,Brasil,183
576,28/1/2023,Brasil,571
422,6/12/2025,Brasil,411
150,26/3/2023,Japon,519
472,19/1/2025,USA,245
229,12/3/2026,Francia,447
305,24/8/2025,Brasil,323
431,12/8/2023,Brasil,167
164,7/7/2024,USA,112
234,18/10/2023,USA,400
162,6/5/2025,Francia,547
206,26/9/2025,Francia,157
337,11/7/2026,Mexico,111
151,16/11/2026,USA,82
154,18/8/2023,Brasil,336
121,7/11/2024,Mexico,501
309,20/6/2025,USA,279
133,4/11/2023,Francia,218
81,19/3/2023,Francia,243
101,24/1/2026,USA,61
151,21/4/2024,Mexico,370
286,3/11/2024,USA,21
307,3/6/2023,Mexico,223
418,20/12/2026,Japon,257
540,15/11/2023,Brasil,338
104,15/4/2024,Francia,466
503,11/4/2024,Francia,559
495,15/12/2024,Japon,157
136,23/9/2023,USA,526
553,14/6/2024,Brasil,579
210,14/1/2024,USA,466
373,10/4/2024,Mexico,441
9,8/1/2023,USA,212
541,29/11/2026,Brasil,96
359,9/4/2024,Francia,280
399,2/1/2023,USA,226
436,21/1/2026,Japon,333
177,28/12/2024,Mexico,178
347,23/9/2025,Mexico,283
565,2/2/2026,Japon,286
92,29/4/2024,Brasil,341
396,23/5/2026,Brasil,302
149,30/3/2024,Brasil,207
413,28/7/2023,Francia,411
342,4/12/2025,USA,474
523,18/4/2026,Mexico,86
251,5/2/2023,Francia,153
239,10/12/2024,Mexico,141
400,18/11/2025,Francia,88
388,2/1/2026,Brasil,494
152,6/12/2024,Mexico,563
547,29/9/2023,Francia,402
303,17/5/2026,Brasil,260
301,26/10/2023,USA,557
119,9/10/2024,USA,293
386,29/7/2023,Japon,235
203,28/2/2026,Mexico,212
264,7/11/2026,Mexico,61
509,8/7/2023,Francia,181
380,25/9/2025,Brasil,316
573,5/7/2026,Japon,51
277,11/5/2024,Brasil,299
338,6/10/2024,USA,200
581,23/10/2023,Mexico,115
292,28/1/2025,USA,503
20,17/5/2026,USA,31
87,21/7/2025,USA,339
155,26/8/2026,Japon,53
529,6/6/2026,Japon,483
194,16/4/2024,USA,118
472,23/9/2024,Brasil,64
315,18/5/2023,Mexico,464
70,20/10/2024,Mexico,337
84,24/4/2026,Mexico,184
73,11/4/2026,USA,22
312,13/10/2023,Brasil,410
519,26/10/2025,Francia,546
529,25/8/2023,Brasil,503
488,24/6/2024,Mexico,447
220,22/11/2024,Brasil,476
240,2/9/2025,USA,364
120,4/3/2025,Francia,294
124,24/12/2024,USA,182
350,2/11/2026,USA,352
527,22/2/2026,Brasil,332
478,18/4/2026,Francia,81
158,4/10/2026,Brasil,250
172,14/8/2026,Brasil,4
466,31/10/2026,Brasil,162
576,5/5/2026,Brasil,452
322,24/5/2023,USA,532
157,28/11/2023,Brasil,440
349,24/1/2026,Mexico,170
233,31/7/2023,Francia,155
53,13/2/2025,Japon,40
35,14/6/2024,Mexico,419
258,26/9/2024,Francia,279
140,28/10/2024,USA,293
96,16/8/2024,USA,434
193,9/12/2023,Japon,143
474,16/8/2026,USA,41
44,31/12/2025,Brasil,318
454,3/12/2024,Francia,21
263,17/7/2026,Japon,4
74,26/12/2023,USA,78
287,3/6/2026,Japon,446
85,23/3/2024,USA,339
275,22/11/2025,Mexico,413
365,21/1/2023,Japon,152
362,9/4/2024,Brasil,275
302,12/6/2023,Mexico,549
93,29/12/2023,Japon,290
8,21/4/2025,Mexico,506
168,5/4/2023,Mexico,295
364,29/7/2024,Brasil,101
88,22/3/2024,Brasil,532
377,21/12/2026,Japon,542
466,19/6/2025,Francia,424
471,4/11/2023,Brasil,260
180,28/2/2023,Japon,379
23,20/11/2023,USA,494
438,2/3/2023,USA,125
59,1/1/2024,USA,177
528,4/7/2026,Japon,343
550,2/12/2026,USA,431
431,22/4/2025,Japon,281
423,30/9/2026,USA,264
28,19/4/2024,Brasil,45
473,5/2/2024,USA,322
236,18/11/2023,Mexico,183
577,18/4/2024,Mexico,23
446,18/7/2024,USA,127
172,16/2/2024,Mexico,89
296,13/12/2024,Francia,110
409,3/1/2023,USA,503
253,29/1/2024,Francia,424
413,4/3/2026,USA,235
63,8/12/2024,Francia,251
469,16/12/2026,USA,435
148,25/2/2025,Japon,498
115,11/12/2026,Francia,291
397,29/12/2026,USA,268
352,16/11/2024,USA,330
408,16/6/2024,USA,569
198,23/7/2025,Francia,570
97,20/5/2026,Japon,170
19,1/1/2025,Mexico,233
56,26/4/2026,Japon,326
506,29/2/2024,Francia,94
123,7/11/2026,Japon,352
210,18/8/2026,Francia,38
391,16/1/2025,USA,579
341,19/12/2024,Francia,455
320,7/9/2026,Francia,423
495,17/8/2023,Brasil,149
128,19/1/2025,Francia,110
378,30/8/2023,Japon,18
504,2/10/2026,Brasil,198
511,2/2/2023,Brasil,248
546,23/11/2024,Mexico,406
137,6/3/2025,Japon,105
65,8/4/2024,USA,157
5,18/3/2026,Japon,545
561,15/7/2025,Francia,351
344,23/5/2025,Mexico,103
249,21/11/2025,Mexico,160
413,9/1/2023,Mexico,5
126,4/10/2025,USA,297
494,13/7/2025,Japon,242
191,10/10/2023,Japon,242
362,28/1/2023,USA,59
162,14/3/2026,Japon,517
224,25/4/2025,Mexico,273
24,22/11/2026,Mexico,426
95,27/4/2026,Brasil,242
480,10/6/2023,Francia,132
158,25/11/2026,Francia,79
192,18/5/2026,Japon,96
433,12/5/2026,Mexico,133
555,1/11/2026,Mexico,385
247,30/10/2023,Francia,219
260,8/12/2024,Mexico,577
338,28/7/2023,USA,15
390,31/7/2026,Francia,212
15,23/6/2025,Mexico,280
504,29/6/2025,Mexico,163
198,15/10/2023,Francia,190
582,18/4/2023,Francia,168
561,8/8/2025,Francia,418
19,4/11/2024,Japon,111
360,6/6/2024,Japon,558
500,24/8/2026,Francia,539
3,19/5/2025,Mexico,63
239,9/8/2026,Brasil,550
520,13/5/2023,Japon,194
572,27/9/2026,USA,94
80,20/4/2023,Mexico,69
145,11/2/2025,Japon,95
283,25/3/2026,USA,408
426,21/12/2026,Brasil,344
203,21/7/2025,Mexico,190
334,4/11/2026,Francia,111
523,26/4/2023,Japon,520
69,9/1/2025,USA,541
581,12/1/2024,USA,181
484,28/2/2025,Japon,339
432,23/3/2023,Brasil,504
228,13/11/2023,Brasil,483
78,9/3/2026,Francia,520
64,8/5/2024,Brasil,236
289,3/3/2026,Mexico,364
536,26/8/2023,Mexico,512
447,7/5/2024,Francia,77
388,24/1/2023,Brasil,399
218,24/9/2025,Japon,92
495,6/2/2024,USA,347
208,29/9/2026,Francia,310
223,26/11/2023,Japon,496
35,29/2/2024,Francia,391
306,17/5/2023,Japon,546
462,1/9/2024,USA,4
69,6/12/2025,Brasil,277
393,30/8/2023,Japon,122
385,21/2/2025,Francia,394
79,20/12/2026,Japon,276
417,15/12/2026,Brasil,188
358,19/4/2023,Brasil,110
294,2/8/2025,Mexico,417
443,11/4/2024,Mexico,260
323,10/1/2026,Brasil,366
159,7/12/2024,Mexico,74
232,27/8/2024,Japon,456
97,8/8/2026,Mexico,581
365,25/12/2026,Francia,477
247,9/9/2024,Francia,477
445,18/4/2025,Mexico,105
308,19/6/2026,USA,410
420,28/4/2025,Brasil,160
115,27/5/2025,Mexico,115
280,15/7/2023,Japon,150
173,24/12/2023,Mexico,82
131,6/1/2025,Francia,298
4,24/4/2025,Japon,64
348,24/2/2026,USA,473
535,16/6/2026,USA,572
567,5/1/2023,Francia,66
520,4/5/2025,USA,232
549,28/2/2025,Japon,199
363,24/12/2024,Japon,323
3,29/4/2026,Brasil,175
133,6/9/2025,USA,467
521,30/11/2025,Mexico,37
478,23/7/2023,Brasil,60
286,9/4/2024,Brasil,427
393,28/5/2025,Brasil,6
310,28/2/2026,USA,396
277,19/3/2023,Francia,217
456,25/8/2026,Japon,147
474,24/11/2024,Japon,324
58,11/5/2023,Japon,365
222,26/5/2025,Brasil,366
534,18/3/2024,Japon,262
157,7/8/2025,Brasil,315
129,26/1/2023,Brasil,263
11,9/9/2023,USA,217
497,16/8/2023,Brasil,331
390,29/10/2026,Japon,452
459,24/6/2023,Mexico,68
196,19/12/2024,USA,181
449,2/2/2026,Francia,255
17,19/9/2025,USA,365
63,28/3/2025,Japon,448
403,1/2/2024,Francia,36
28,13/4/2026,Francia,245
490,22/4/2026,Japon,569
377,14/5/2025,Mexico,535
125,3/7/2024,Japon,447
506,31/5/2023,Brasil,201
259,20/12/2024,Japon,435
541,18/8/2025,Brasil,457
282,6/4/2023,Brasil,202
302,17/12/2024,Japon,286
363,24/11/2026,USA,496
490,4/3/2024,USA,381
105,17/9/2023,USA,197
237,1/4/2024,Brasil,502
321,27/5/2025,Brasil,246
324,28/11/2023,Japon,462
66,2/3/2025,Japon,221
414,24/3/2026,Francia,109
140,21/8/2025,Japon,508
170,11/7/2026,USA,145
504,13/10/2026,Mexico,493
51,30/9/2024,Brasil,486
438,30/10/2023,Mexico,502
167,19/4/2024,Japon,430
342,9/8/2025,Brasil,348
412,11/4/2024,Japon,6
273,12/1/2026,Brasil,171
484,11/9/2024,Mexico,57
2,21/2/2023,Japon,307
331,10/12/2025,Mexico,443
245,26/4/2023,Brasil,99
372,24/2/2025,Francia,11
245,11/12/2026,Brasil,569
88,25/7/2023,Mexico,188
556,2/3/2023,USA,462
565,6/11/2023,Japon,543
160,18/4/2026,USA,553
309,10/1/2026,USA,24
24,23/10/2023,Mexico,428
304,8/4/2023,Japon,435
236,8/4/2025,Japon,368
417,4/12/2024,Francia,484
21,4/7/2023,Mexico,581
550,26/5/2024,Francia,439
464,19/8/2024,Francia,56
65,24/7/2025,Brasil,132
207,15/3/2023,Mexico,20
521,21/3/2024,Japon,210
280,10/8/2024,Francia,60
144,12/5/2024,USA,561
258,29/8/2024,Japon,64
547,20/7/2026,Japon,47
484,29/8/2025,Japon,374
285,30/10/2026,USA,198
472,21/11/2026,USA,257
111,9/5/2025,USA,378
527,16/10/2026,Francia,555
557,7/4/2026,USA,438
335,2/6/2024,Japon,100
179,17/9/2024,USA,62
356,25/9/2025,USA,488
51,13/9/2025,Brasil,301
141,8/10/2024,Brasil,132
224,31/10/2026,Francia,489
481,5/7/2023,USA,571
460,12/2/2025,Japon,566
275,6/12/2025,USA,95
407,18/2/2025,Mexico,53
317,15/3/2023,Francia,207
300,2/4/2023,Brasil,329
120,25/2/2025,USA,482
391,28/6/2024,USA,28
332,30/9/2025,USA,568
28,23/3/2026,USA,430
506,12/10/2025,Francia,227
193,10/12/2023,Brasil,450
50,7/7/2025,Japon,410
6,24/6/2025,Mexico,81
575,17/12/2026,USA,163
130,5/3/2025,Mexico,171
55,19/5/2023,Mexico,415
15,24/8/2026,Japon,384
129,5/7/2024,USA,98
176,26/9/2023,Brasil,58
100,13/11/2024,Brasil,425
246,1/3/2025,Japon,361
267,19/11/2025,Francia,68
124,15/3/2024,Francia,351
396,14/6/2023,Francia,441
47,12/7/2026,USA,120
130,5/6/2025,Brasil,482
129,5/3/2023,Francia,12
383,7/9/2024,Japon,197
480,10/10/2023,Japon,5
252,4/6/2026,Japon,199
78,21/7/2026,Japon,236
504,20/7/2026,Francia,382
530,2/12/2026,USA,176
60,30/12/2024,USA,335
87,8/10/2026,USA,136
6,2/9/2024,Mexico,32
331,21/3/2026,Brasil,153
561,7/5/2025,Mexico,127
22,25/1/2026,Francia,169
292,17/11/2026,Brasil,253
255,30/6/2026,Brasil,29
221,26/3/2026,Mexico,531
518,3/9/2025,Brasil,208
158,10/3/2025,USA,83
315,2/9/2024,Francia,309
324,24/11/2026,Brasil,365
344,8/2/2026,Mexico,65
319,22/11/2023,USA,38
434,17/10/2026,Francia,417
390,19/12/2024,Japon,16
46,16/5/2025,USA,21
502,14/10/2025,Brasil,568
573,28/8/2024,Japon,276
150,8/9/2024,Francia,494
178,1/3/2025,USA,563
262,8/10/2023,Mexico,433
478,15/6/2025,Brasil,183
388,19/9/2024,USA,333
453,25/7/2023,USA,82
514,23/5/2024,Brasil,49
187,20/7/2023,Mexico,192
127,18/5/2025,Francia,71
244,28/3/2025,Mexico,526
57,8/7/2023,Mexico,163
35,21/2/2024,Japon,162
150,4/6/2023,Brasil,228
346,21/8/2024,Brasil,279
446,18/1/2024,Mexico,254
64,11/10/2026,USA,540
180,26/10/2026,Francia,334
489,18/5/2026,USA,453
49,23/5/2026,Francia,457
272,22/9/2023,USA,552
485,4/7/2025,Japon,260
380,22/12/2026,Francia,536
58,23/12/2026,Japon,472
337,1/4/2025,USA,191
206,1/9/2023,Mexico,133
502,29/6/2024,Francia,144
468,23/2/2026,Mexico,253
246,28/7/2024,USA,385
22,4/3/2025,Japon,289
287,7/6/2023,Japon,82
541,10/10/2023,USA,442
555,28/4/2025,Brasil,472
130,23/9/2026,Japon,394
530,17/12/2026,Japon,236
404,10/2/2023,Japon,236
143,1/8/2025,Francia,189
63,7/10/2026,Brasil,362
433,22/5/2024,Brasil,333
370,16/10/2026,Francia,424
305,26/3/2023,Japon,411
91,17/2/2023,Brasil,574
19,10/8/2025,USA,540
405,12/7/2023,Brasil,248
168,25/7/2026,Francia,289
398,3/11/2024,Francia,322
54,22/4/2024,Brasil,501
166,15/9/2024,Mexico,572
37,2/4/2026,Japon,42
52,28/10/2023,Mexico,546
64,20/12/2023,USA,233
181,30/8/2025,Japon,561
109,11/3/2026,Francia,151
107,16/10/2023,USA,42
381,20/8/2024,Japon,435
405,30/9/2026,Mexico,410
305,29/2/2024,USA,577
318,18/10/2023,Francia,582
455,28/8/2024,USA,556
245,3/1/2025,Brasil,172
325,3/5/2023,Brasil,340
74,25/6/2026,Francia,323
566,7/8/2024,Brasil,72
539,22/6/2024,Brasil,174
281,24/12/2026,Mexico,338
573,14/1/2024,Mexico,208
563,17/11/2023,USA,542
182,14/12/2025,Mexico,348
569,18/10/2025,Japon,292
442,20/2/2024,Brasil,492
159,7/4/2025,Mexico,48
20,12/12/2026,Brasil,573
310,18/7/2026,USA,140
15,27/10/2026,Brasil,51
566,18/10/2023,Brasil,150
323,29/1/2025,Francia,229
423,21/4/2023,Mexico,170
148,9/3/2025,Brasil,350
357,9/2/2023,Francia,465
43,9/2/2026,Francia,523
243,3/2/2023,Japon,351
81,11/9/2025,Japon,206
376,10/7/2023,Japon,523
434,19/8/2025,USA,48
1,1/5/2025,USA,407
327,1/7/2025,Mexico,254
446,31/10/2024,Mexico,430
556,10/11/2024,Francia,419
344,13/3/2023,Mexico,464
524,8/2/2026,Mexico,162
309,31/7/2024,Mexico,495
30,11/8/2026,Mexico,501
293,28/2/2023,Mexico,365
281,7/3/2024,Japon,130
470,22/9/2025,Mexico,28
458,29/7/2023,Japon,394
505,15/4/2026,Francia,240
82,7/11/2023,USA,251
292,13/4/2026,Japon,421
557,21/2/2026,Japon,380
340,6/8/2023,Brasil,279
266,7/9/2023,Japon,505
289,9/12/2026,Francia,215
126,19/10/2024,Mexico,151
165,9/3/2023,Japon,26
577,5/5/2026,Mexico,173
561,13/10/2025,Mexico,400
445,23/3/2023,Japon,272
24,6/5/2025,USA,385
218,7/1/2025,USA,221
498,10/5/2026,Francia,165
48,9/11/2024,Mexico,518
309,17/11/2024,USA,511
357,27/2/2024,Francia,6
413,7/1/2025,Brasil,168
18,5/12/2024,Brasil,558
390,8/3/2026,Brasil,558
234,28/3/2025,Brasil,111
458,12/2/2026,Brasil,432
434,11/2/2025,Francia,226
208,10/5/2023,Brasil,479
96,6/4/2025,Japon,514
465,13/4/2023,Mexico,549
461,30/9/2023,Mexico,303
113,21/6/2024,Brasil,9
71,4/10/2024,USA,533
486,14/2/2026,USA,85
559,9/5/2025,Francia,87
142,26/11/2024,Mexico,505
506,27/8/2026,USA,366
500,21/10/2025,Francia,302
308,16/8/2024,Francia,187
77,19/2/2023,Brasil,366
547,30/10/2024,Japon,538
536,5/7/2026,Mexico,277
553,2/1/2025,USA,133
309,4/10/2024,Francia,116
276,9/2/2026,USA,324
351,22/4/2023,Japon,19
10,17/10/2023,Francia,77
533,20/1/2026,Francia,9
61,8/6/2023,Mexico,406
536,2/2/2025,Brasil,6
527,2/1/2023,USA,196
331,4/8/2024,Brasil,419
1,7/10/2026,Francia,297
120,12/12/2026,Japon,471
216,6/9/2024,Brasil,80
242,8/8/2026,Japon,33
481,20/10/2023,Japon,76
474,28/11/2026,Francia,366
416,23/1/2024,Japon,242
404,8/6/2025,Francia,384
459,17/4/2023,Francia,525
458,8/10/2026,USA,346
7,3/6/2023,Mexico,468
159,18/2/2024,Japon,198
102,2/4/2024,USA,177
175,3/2/2023,Mexico,348
231,23/7/2025,USA,50
467,10/6/2023,Francia,380
166,25/7/2026,Brasil,226
561,10/2/2026,Japon,173
90,15/7/2026,Mexico,518
409,8/11/2023,Mexico,37
138,29/6/2026,USA,378
578,25/6/2025,USA,169
316,3/9/2026,Mexico,404
498,25/12/2026,Brasil,257
259,30/10/2026,Brasil,47
139,20/11/2026,Brasil,45
195,31/1/2023,Mexico,131
536,27/1/2026,USA,9
139,12/2/2023,Brasil,360
476,31/12/2023,Brasil,463
423,30/4/2025,Francia,49
276,26/1/2023,Francia,533
141,15/9/2025,Mexico,84
220,21/5/2026,Mexico,4
279,5/6/2024,Japon,319
424,30/5/2025,USA,258
118,10/11/2025,Mexico,239
79,19/10/2023,USA,554
232,1/1/2026,Mexico,34
133,30/6/2025,Japon,172
308,12/3/2023,Japon,45
548,20/11/2023,Japon,456
404,15/7/2025,USA,236
426,21/2/2024,USA,72
218,23/9/2025,Mexico,517
63,23/7/2024,Francia,147
64,28/2/2025,USA,90
88,21/4/2023,Brasil,437
86,31/5/2023,USA,481
114,28/4/2025,Brasil,78
343,14/7/2026,Francia,266
219,4/3/2025,Brasil,209
104,16/8/2026,Brasil,468
100,18/8/2025,Japon,229
465,24/5/2023,Brasil,286
379,17/11/2023,USA,402
298,2/1/2026,Francia,165
578,30/8/2025,Brasil,532
529,27/9/2024,Francia,208
207,1/5/2023,Brasil,118
120,26/8/2024,Francia,191
135,25/8/2026,Francia,479
129,12/11/2023,Mexico,225
173,15/1/2024,Francia,452
41,26/6/2025,Francia,281
577,25/3/2024,Francia,328
546,31/1/2024,Mexico,234
196,1/5/2025,USA,449
50,21/11/2025,Brasil,525
405,20/2/2024,Francia,340
539,16/9/2023,USA,405
410,9/10/2023,USA,222
486,12/9/2024,Brasil,347
550,13/12/2026,Brasil,568
360,16/2/2023,Mexico,328
342,4/5/2024,USA,3
354,14/5/2026,Francia,50
77,2/2/2026,Francia,550
223,20/6/2026,USA,471
374,23/10/2024,USA,557
391,28/1/2025,Francia,524
266,10/7/2026,USA,312
362,9/7/2026,Mexico,23
380,21/8/2024,Mexico,518
322,8/2/2026,USA,492
161,28/11/2023,Mexico,192
531,22/1/2026,Brasil,329
275,20/5/2023,Japon,225
438,16/6/2023,USA,239
47,23/11/2026,Brasil,58
215,7/5/2023,Mexico,47
389,9/8/2026,Francia,556
531,10/8/2023,USA,50
409,10/1/2025,Brasil,414
23,13/3/2023,Francia,403
421,2/9/2026,Francia,184
10,7/10/2026,USA,504
268,31/3/2024,Japon,296
30,19/3/2023,Mexico,230
14,19/6/2025,Japon,456
6,23/5/2024,Brasil,435
441,24/4/2026,Francia,351
62,28/2/2025,Mexico,41
130,10/10/2025,Mexico,131
582,27/10/2026,Francia,79
533,10/4/2026,Japon,78
394,13/12/2023,Japon,579
103,14/4/2026,Japon,47
558,3/7/2023,Brasil,337
74,12/2/2024,USA,517
69,20/2/2024,Brasil,154
490,4/4/2024,Francia,81
334,19/1/2025,Brasil,108
476,26/4/2024,Mexico,439
416,5/4/2026,Mexico,497
572,29/11/2023,Mexico,254
430,3/1/2026,Francia,383
131,19/8/2026,USA,475
445,5/7/2025,Brasil,59
387,21/6/2026,USA,531
32,18/6/2024,Japon,340
365,2/7/2026,Japon,257
123,1/11/2024,Mexico,179
358,13/7/2023,Francia,578
451,30/4/2023,Japon,66
95,29/9/2026,USA,445
340,23/3/2026,Japon,547
230,8/8/2024,Japon,210
449,10/1/2026,Japon,336
354,20/1/2024,Mexico,475
436,7/7/2026,Francia,173
26,30/9/2023,USA,122
377,19/6/2023,USA,483
488,20/4/2024,Mexico,275
539,1/12/2025,Brasil,305
37,11/9/2025,Francia,362
200,6/5/2025,Francia,65
37,16/9/2025,Japon,409
433,29/8/2026,Brasil,546
34,14/7/2026,USA,114
9,5/12/2026,Francia,242
472,14/8/2023,Francia,329
287,16/7/2024,Brasil,572
239,31/5/2024,USA,317
183,11/6/2025,Mexico,459
138,11/7/2024,Mexico,139
363,3/2/2026,Francia,57
556,10/3/2023,Brasil,103
293,28/12/2026,Mexico,10
411,15/6/2024,Brasil,444
416,4/5/2024,Japon,227
496,1/4/2025,USA,221
24,22/12/2026,Brasil,186
372,19/5/2024,Francia,360
214,28/8/2025,USA,82
82,25/1/2025,Japon,71
256,6/2/2024,Mexico,432
204,30/9/2026,Mexico,295
561,27/5/2025,Francia,194
259,2/3/2026,Japon,487
95,14/2/2026,Brasil,179
66,6/12/2025,Francia,33
262,7/3/2026,Mexico,402
410,31/5/2026,Brasil,178
22,1/6/2024,USA,380
466,3/9/2025,USA,226
237,28/6/2024,Mexico,26
69,17/4/2026,Japon,291
203,2/3/2025,Mexico,283
113,25/12/2024,USA,50
121,16/12/2024,Mexico,232
383,19/9/2024,USA,41
542,13/7/2025,USA,260
330,4/8/2025,Brasil,378
559,9/12/2023,Francia,443
82,25/2/2026,Japon,162
285,25/7/2026,USA,336
61,29/7/2024,Brasil,143
471,13/12/2025,Mexico,129
495,17/6/2025,Mexico,307
258,3/1/2026,Mexico,499
410,8/3/2024,Mexico,284
579,3/11/2025,Mexico,97
386,1/8/2025,Brasil,94
427,18/1/2023,Japon,198
346,9/5/2026,Francia,227
505,21/11/2023,USA,361
506,3/3/2023,Brasil,111
405,21/3/2026,USA,60
5,15/8/2026,USA,76
117,3/10/2024,Mexico,40
91,29/2/2024,USA,254
115,9/1/2025,Japon,323
475,27/5/2025,Francia,259
492,18/3/2025,USA,4
79,13/12/2025,USA,379
565,15/12/2026,USA,285
128,9/12/2023,Japon,192
321,5/9/2024,Brasil,209
363,1/3/2026,USA,117
428,26/7/2023,Francia,269
297,1/12/2024,USA,37
221,12/9/2025,Japon,69
480,5/7/2025,Japon,404
431,25/9/2023,Mexico,124
369,2/5/2026,Japon,393
332,30/6/2023,Mexico,180
483,21/3/2024,Brasil,553
427,28/2/2023,Brasil,128
114,15/12/2023,USA,322
433,30/3/2024,Mexico,545
212,1/1/2026,Mexico,535
62,29/8/2026,Japon,306
363,18/12/2024,Mexico,441
298,15/10/2023,USA,210
576,16/5/2025,Japon,266
487,7/5/2023,Mexico,5
508,21/10/2024,Brasil,196
180,24/6/2024,Brasil,73
568,22/9/2024,Francia,80
61,11/10/2023,Francia,149
492,25/8/2024,Francia,404
237,7/5/2024,USA,529
539,25/9/2025,USA,274
475,21/12/2024,USA,381
177,14/4/2026,Mexico,224
439,7/8/2024,USA,157
113,25/10/2023,Francia,456
451,11/1/2025,Japon,81
165,14/8/2023,Brasil,309
57,27/4/2026,Francia,194
279,5/1/2023,USA,333
91,25/2/2025,USA,181
323,19/10/2026,Japon,85
484,13/6/2026,USA,394
337,3/4/2023,USA,333
357,15/1/2023,Mexico,102
76,22/12/2026,USA,186
255,19/9/2025,Brasil,84
569,27/11/2024,Japon,277
388,18/3/2024,Mexico,232
115,2/4/2025,Brasil,166
111,6/11/2024,Brasil,342
298,2/11/2024,USA,233
247,7/11/2026,Japon,492
331,4/12/2023,USA,181
